Price,Open,High,Low,Close,Volume,Pct Change
Ticker,DFIN,DFIN,DFIN,DFIN,DFIN,
Date,,,,,,
2024-06-17,57.470001220703125,57.849998474121094,56.720001220703125,57.58000183105469,106200,0.139133619225551
2024-06-18,57.630001068115234,58.33000183105469,57.31999969482422,58.13999938964844,104300,0.9725556456855244
2024-06-20,58.0,58.68000030517578,57.709999084472656,58.11000061035156,145300,-0.051597488152388404
2024-06-21,58.099998474121094,58.849998474121094,58.000999450683594,58.439998626708984,288700,0.5678850677875102
2024-06-24,58.18000030517578,59.47999954223633,58.16999816894531,58.959999084472656,121300,0.8898023100329278
2024-06-25,58.86000061035156,59.959999084472656,58.77000045776367,59.939998626708984,186400,1.6621430757355782
2024-06-26,59.380001068115234,59.5,58.04999923706055,58.54999923706055,125900,-2.3189846871785935
2024-06-27,58.689998626708984,58.70000076293945,57.7400016784668,57.88999938964844,251700,-1.127241427860426
2024-06-28,58.470001220703125,59.95000076293945,58.3650016784668,59.619998931884766,581800,2.9884255665507453
2024-07-01,59.79999923706055,59.79999923706055,58.81999969482422,59.349998474121094,132100,-0.45286894096080443
2024-07-02,59.310001373291016,60.314998626708984,59.150001525878906,60.08000183105469,111900,1.2299972631876432
2024-07-03,60.22999954223633,60.31999969482422,59.72999954223633,59.7400016784668,49800,-0.5659123539043409
2024-07-05,59.7400016784668,59.880001068115234,59.02000045776367,59.11000061035156,72900,-1.0545715607877537
2024-07-08,59.27000045776367,59.63600158691406,58.779998779296875,58.97999954223633,89500,-0.21993075075771307
2024-07-09,58.70000076293945,59.52199935913086,58.07500076293945,58.209999084472656,85000,-1.3055280836553163
2024-07-10,58.43000030517578,58.849998474121094,57.709999084472656,58.59000015258789,86500,0.6528106409412482
2024-07-11,59.58000183105469,60.400001525878906,59.20000076293945,60.040000915527344,136300,2.4748263511916058
2024-07-12,60.540000915527344,61.099998474121094,60.150001525878906,60.290000915527344,193000,0.41638906760133043
2024-07-15,60.88999938964844,63.209999084472656,60.560001373291016,62.63999938964844,138500,3.8978245785958654
2024-07-16,63.0,65.87999725341797,63.0,65.12999725341797,187200,3.975092413843506
2024-07-17,64.41000366210938,65.73999786376953,64.41000366210938,65.16000366210938,192700,0.046071564496852346
2024-07-18,64.95999908447266,66.2300033569336,64.4800033569336,65.0,120400,-0.2455550231996284
2024-07-19,65.1500015258789,66.0,64.66000366210938,65.2300033569336,153200,0.3538513183593661
2024-07-22,65.7300033569336,67.22000122070312,64.7300033569336,67.19000244140625,172100,3.0047508563623593
2024-07-23,67.12000274658203,68.94499969482422,67.12000274658203,67.91999816894531,160600,1.0864648028189317
2024-07-24,67.69999694824219,68.4800033569336,66.04000091552734,66.11000061035156,117600,-2.664896359525115
2024-07-25,66.61000061035156,68.98999786376953,66.12000274658203,68.20999908447266,154000,3.1765216377751315
2024-07-26,69.11000061035156,69.37999725341797,68.0999984741211,69.05999755859375,144300,1.2461493703708193
2024-07-29,69.31999969482422,69.72000122070312,68.55000305175781,69.08999633789062,163500,0.04343872047116726
2024-07-30,69.66000366210938,71.00199890136719,69.41000366210938,69.45999908447266,147000,0.5355373660355989
2024-07-31,70.37999725341797,71.01000213623047,66.87000274658203,67.4800033569336,325100,-2.8505553608359824
2024-08-01,67.23999786376953,67.26000213623047,64.05000305175781,64.58999633789062,193800,-4.282760633185445
2024-08-02,62.720001220703125,64.4000015258789,62.119998931884766,64.08000183105469,206800,-0.7895874527813818
2024-08-05,61.83000183105469,61.83000183105469,60.14500045776367,60.61000061035156,128300,-5.415107867586666
2024-08-06,60.36000061035156,62.709999084472656,59.79999923706055,62.70000076293945,146800,3.448276079097967
2024-08-07,63.20000076293945,63.63999938964844,61.060001373291016,61.349998474121094,93600,-2.1531136720756017
2024-08-08,62.0,63.14500045776367,61.417999267578125,62.599998474121094,93900,2.0374898632267824
2024-08-09,62.56999969482422,63.6349983215332,62.452999114990234,63.060001373291016,106700,0.7348289303235278
2024-08-12,63.02000045776367,63.064998626708984,61.939998626708984,62.779998779296875,119800,-0.4440256706254031
2024-08-13,63.22999954223633,63.81999969482422,62.27000045776367,63.61000061035156,119600,1.3220800369438734
2024-08-14,63.81999969482422,64.18000030517578,63.130001068115234,64.04000091552734,86500,0.6759948137868843
2024-08-15,65.48999786376953,65.62999725341797,64.5,65.30999755859375,134300,1.983130270003608
2024-08-16,65.12000274658203,66.04000091552734,64.94999694824219,65.26000213623047,120300,-0.0765509481430171
2024-08-19,65.08999633789062,65.3499984741211,64.80000305175781,65.29000091552734,73500,0.04596809426125059
2024-08-20,65.05000305175781,65.08000183105469,64.52999877929688,64.55000305175781,115900,-1.133401521508548
2024-08-21,65.25,65.2699966430664,64.48500061035156,65.06999969482422,62400,0.8055718334350148
2024-08-22,64.94999694824219,65.41000366210938,64.62999725341797,65.0,57500,-0.10757598763256881
2024-08-23,65.37999725341797,66.6050033569336,65.08000183105469,66.5199966430664,95300,2.3384563739483166
2024-08-26,67.0,67.0,66.27999877929688,66.33000183105469,64400,-0.2856205977146864
2024-08-27,66.20999908447266,66.48999786376953,65.86000061035156,66.20999908447266,52800,-0.18091774953916673
2024-08-28,65.76000213623047,66.90899658203125,65.55999755859375,65.58999633789062,54900,-0.9364186001437846
2024-08-29,66.1500015258789,66.5199966430664,65.30000305175781,66.01000213623047,76600,0.6403503915081155
2024-08-30,65.98999786376953,66.7300033569336,65.48600006103516,66.66000366210938,141100,0.9847015677070248
2024-09-03,66.41999816894531,67.0,64.98999786376953,66.1500015258789,234100,-0.765079670285651
2024-09-04,65.87000274658203,66.77999877929688,65.63999938964844,66.2300033569336,94300,0.12094002903899614
2024-09-05,66.72000122070312,66.72000122070312,64.73999786376953,65.45999908447266,85700,-1.1626215211120394
2024-09-06,65.47000122070312,65.68000030517578,64.43000030517578,64.66000366210938,108200,-1.2221134029209657
2024-09-09,64.83000183105469,65.81999969482422,64.44999694824219,65.55999755859375,115200,1.3918865535291758
2024-09-10,65.72000122070312,65.9000015258789,64.63999938964844,65.83000183105469,159100,0.41184301787018374
2024-09-11,65.27999877929688,66.16999816894531,64.0999984741211,65.54000091552734,122900,-0.44053001285280224
2024-09-12,66.04000091552734,67.0999984741211,65.70999908447266,67.0,103300,2.227645810311185
2024-09-13,67.4800033569336,69.53500366210938,67.08999633789062,69.02999877929688,210000,3.029848924323697
2024-09-16,69.27999877929688,70.1050033569336,69.12000274658203,69.5,108400,0.6808651731341042
2024-09-17,70.3499984741211,70.55000305175781,69.43000030517578,69.9000015258789,104500,0.5755417638545479
2024-09-18,69.87000274658203,70.3499984741211,68.03199768066406,68.25,211700,-2.3605171528759294
2024-09-19,69.79000091552734,70.33000183105469,68.19000244140625,69.37000274658203,219000,1.6410296653216472
2024-09-20,69.51000213623047,69.51000213623047,66.70999908447266,67.0,676800,-3.4164662717975802
2024-09-23,66.98999786376953,67.36499786376953,66.30999755859375,66.93000030517578,105500,-0.10447715645405253
2024-09-24,66.91000366210938,67.86000061035156,66.21499633789062,66.7300033569336,66400,-0.2988151013450957
2024-09-25,66.8499984741211,67.12000274658203,65.38999938964844,65.73999786376953,124200,-1.48359874623204
2024-09-26,66.58000183105469,66.58000183105469,65.48999786376953,65.51000213623047,138900,-0.3498566093897315
2024-09-27,65.81999969482422,66.27999877929688,65.3499984741211,65.62000274658203,105800,0.16791422189670335
2024-09-30,65.75,66.30000305175781,65.37000274658203,65.83000183105469,142300,0.3200229742196914
2024-10-01,66.11000061035156,66.29499816894531,65.33999633789062,65.38999938964844,143900,-0.6683919628856616
2024-10-02,65.01000213623047,66.13999938964844,64.91999816894531,66.11000061035156,226000,1.1010876700162653
2024-10-03,65.94000244140625,66.06500244140625,65.05000305175781,65.5199966430664,161800,-0.8924579667796473
2024-10-04,66.33000183105469,66.93000030517578,65.58000183105469,66.12000274658203,152000,0.9157602781701524
2024-10-07,66.0,66.31999969482422,65.08000183105469,65.19000244140625,76400,-1.4065339784394615
2024-10-08,65.55999755859375,66.08999633789062,65.19000244140625,65.20999908447266,81300,0.030674401468822055
2024-10-09,65.0,66.1500015258789,64.88999938964844,65.83999633789062,108900,0.9661052940698189
2024-10-10,65.11000061035156,65.11000061035156,64.02999877929688,64.41999816894531,94800,-2.1567409597927134
2024-10-11,64.4800033569336,65.7699966430664,64.4800033569336,65.41999816894531,87600,1.5523129904124522
2024-10-14,65.33000183105469,66.06999969482422,65.33000183105469,65.88999938964844,64900,0.7184366154969313
2024-10-15,65.80999755859375,66.81999969482422,65.80999755859375,66.0,138200,0.16694583604570656
2024-10-16,66.5,67.26000213623047,66.1500015258789,66.33999633789062,395200,0.5151459665009517
2024-10-17,66.72000122070312,67.38999938964844,66.05000305175781,67.36000061035156,157300,1.5375404413134675
2024-10-18,67.62000274658203,68.69999694824219,67.30999755859375,67.58999633789062,130500,0.34144258529551497
2024-10-21,67.37999725341797,67.37999725341797,64.58999633789062,64.62000274658203,120400,-4.39413190150394
2024-10-22,64.16000366210938,65.30500030517578,63.869998931884766,64.31999969482422,169000,-0.4642572562776337
2024-10-23,64.12000274658203,64.29000091552734,62.529998779296875,63.41999816894531,162700,-1.399256110306435
2024-10-24,63.709999084472656,63.720001220703125,62.9900016784668,63.36000061035156,145000,-0.09460353252285225
2024-10-25,63.86000061035156,64.1500015258789,63.439998626708984,63.970001220703125,232200,0.9627534792856496
2024-10-28,64.37999725341797,64.83000183105469,63.869998931884766,63.959999084472656,116700,-0.01563566678068895
2024-10-29,63.95000076293945,64.08000183105469,63.0,63.25,193000,-1.110067377479096
2024-10-30,63.209999084472656,64.18000030517578,63.209999084472656,63.880001068115234,130900,0.99604911954978
2024-10-31,59.68000030517578,60.999000549316406,57.04999923706055,58.34000015258789,285900,-8.672512246234998
2024-11-01,57.84000015258789,58.66999816894531,56.143001556396484,56.459999084472656,394800,-3.222490680833223
2024-11-04,56.459999084472656,57.650001525878906,56.11399841308594,56.90999984741211,320300,0.7970258062990565
2024-11-05,56.400001525878906,57.8650016784668,56.02000045776367,57.790000915527344,298600,1.5463030582932857
2024-11-06,61.2599983215332,61.91999816894531,57.619998931884766,60.52000045776367,677400,4.72399982520646
2024-11-07,60.72999954223633,62.86000061035156,60.36600112915039,62.40999984741211,270600,3.1229335349517218
2024-11-08,62.459999084472656,62.7599983215332,60.974998474121094,61.22999954223633,171700,-1.8907231342105368
2024-11-11,61.81999969482422,65.36000061035156,61.81999969482422,65.06999969482422,197700,6.271435866889186
2024-11-12,64.9800033569336,65.33000183105469,62.9900016784668,63.099998474121094,160400,-3.0275107268208923
2024-11-13,63.11000061035156,64.0999984741211,62.22999954223633,62.2400016784668,159900,-1.3629109610945656
2024-11-14,62.349998474121094,62.349998474121094,60.56999969482422,60.93000030517578,150600,-2.104757933745749
2024-11-15,61.209999084472656,61.209999084472656,59.720001220703125,60.400001525878906,154500,-0.869848640476456
2024-11-18,60.36000061035156,61.345001220703125,59.83000183105469,59.90999984741211,123900,-0.8112610365694328
2024-11-19,59.060001373291016,60.375,58.91999816894531,60.130001068115234,93300,0.36721953140286256
2024-11-20,60.150001525878906,60.290000915527344,59.27000045776367,60.060001373291016,108600,-0.1164139257954111
2024-11-21,60.68000030517578,61.52000045776367,59.77000045776367,61.4900016784668,137700,2.380952834629313
2024-11-22,61.83000183105469,62.90999984741211,61.0,61.5,346400,0.016260076858487515
2024-11-25,61.63999938964844,62.439998626708984,61.130001068115234,61.20000076293945,193700,-0.48780363749681976
2024-11-26,60.68000030517578,60.7239990234375,60.0099983215332,60.34000015258789,107800,-1.4052297379583467
2024-11-27,60.83000183105469,60.83000183105469,59.79999923706055,59.849998474121094,146800,-0.812067744825451
2024-11-29,60.29999923706055,60.68000030517578,60.0099983215332,60.25,69600,0.668340076987417
2024-12-02,60.209999084472656,60.52000045776367,59.36000061035156,59.88999938964844,243500,-0.5975113864756243
2024-12-03,59.81999969482422,60.255001068115234,59.31999969482422,59.5099983215332,416700,-0.6344983669859805
2024-12-04,59.66999816894531,61.11000061035156,59.66999816894531,60.90999984741211,103700,2.352548421047973
2024-12-05,60.689998626708984,60.880001068115234,59.689998626708984,59.7599983215332,117000,-1.8880340317843025
2024-12-06,60.150001525878906,60.7599983215332,59.7599983215332,60.27000045776367,102800,0.8534172532710826
2024-12-09,60.58000183105469,61.150001525878906,60.2400016784668,61.0,146900,1.2112154250735419
2024-12-10,60.68000030517578,62.150001525878906,60.36000061035156,61.22999954223633,156900,0.37704842989561005
2024-12-11,61.380001068115234,62.06999969482422,60.972999572753906,61.16999816894531,164200,-0.09799342436648262
2024-12-12,61.040000915527344,61.70000076293945,60.91999816894531,61.06999969482422,118000,-0.1634763398960848
2024-12-13,60.93000030517578,62.16999816894531,60.52000045776367,62.040000915527344,144600,1.5883432545445553
2024-12-16,62.15999984741211,63.619998931884766,61.43000030517578,62.70000076293945,244900,1.0638295255842367
2024-12-17,62.380001068115234,62.900001525878906,62.0,62.58000183105469,217000,-0.19138585394674612
2024-12-18,62.91999816894531,63.310001373291016,60.084999084472656,60.16999816894531,315000,-3.851076368798434
2024-12-19,60.810001373291016,61.349998474121094,60.400001525878906,60.709999084472656,210800,0.8974587534656964
2024-12-20,60.2400016784668,62.290000915527344,60.2400016784668,61.41999816894531,960700,1.1694928268484395
2024-12-23,61.470001220703125,61.869998931884766,60.939998626708984,61.54999923706055,231100,0.2116591859179895
2024-12-24,61.04999923706055,62.13999938964844,61.04999923706055,61.779998779296875,160400,0.3736791959175756
2024-12-26,61.400001525878906,62.88999938964844,61.400001525878906,62.7400016784668,116100,1.553905662250732
2024-12-27,62.150001525878906,62.80799865722656,61.54800033569336,62.5099983215332,253800,-0.366597626363363
2024-12-30,62.029998779296875,63.665000915527344,62.025001525878906,62.95000076293945,214100,0.7038913025449345
2024-12-31,63.40999984741211,63.7400016784668,62.16999816894531,62.72999954223633,374900,-0.34948565216323946
2025-01-02,63.279998779296875,63.29999923706055,60.45500183105469,60.720001220703125,151100,-3.2042058603553247
2025-01-03,60.91999816894531,60.94499969482422,59.869998931884766,60.43000030517578,128400,-0.4776036062207223
2025-01-06,60.540000915527344,60.88999938964844,58.11000061035156,58.189998626708984,158100,-3.7067709203286947
2025-01-07,58.189998626708984,58.54999923706055,57.45000076293945,58.349998474121094,130400,0.2749610778280287
2025-01-08,57.650001525878906,59.54999923706055,57.560001373291016,59.439998626708984,113600,1.8680380138678565
2025-01-10,58.470001220703125,58.62300109863281,57.404998779296875,58.189998626708984,131600,-2.1029610176308444
2025-01-13,57.5099983215332,59.33000183105469,57.5099983215332,59.13999938964844,181100,1.632584267674142
2025-01-14,59.130001068115234,60.72999954223633,59.119998931884766,60.63999938964844,139500,2.5363544394330084
2025-01-15,61.9900016784668,62.099998474121094,61.150001525878906,61.34000015258789,184900,1.1543548317695773
2025-01-16,61.279998779296875,62.9900016784668,60.790000915527344,62.189998626708984,268600,1.3857164525703514
2025-01-17,62.189998626708984,62.970001220703125,61.42499923706055,62.08000183105469,210800,-0.17687216286101926
2025-01-21,62.65999984741211,66.2300033569336,62.65999984741211,65.70999908447266,306800,5.847289217704432
2025-01-22,65.2300033569336,65.625,64.7300033569336,65.36000061035156,234000,-0.5326411185475055
2025-01-23,64.98999786376953,67.09500122070312,64.98999786376953,66.55000305175781,205200,1.8206891528360636
2025-01-24,66.18000030517578,67.45999908447266,65.55000305175781,66.94000244140625,155000,0.5860246006978098
2025-01-27,66.87999725341797,67.49299621582031,66.27999877929688,66.80000305175781,193900,-0.209141596268958
2025-01-28,66.68000030517578,67.3499984741211,66.66999816894531,66.83000183105469,111500,0.04490835018919892
2025-01-29,67.12999725341797,67.16999816894531,65.63999938964844,66.25,115200,-0.8678764255026117
2025-01-30,67.05000305175781,67.5479965209961,66.69000244140625,67.08999633789062,109500,1.2679190005896235
2025-01-31,67.16999816894531,67.36699676513672,66.12999725341797,66.37000274658203,140400,-1.0731757797130204
2025-02-03,65.61000061035156,66.41999816894531,64.94999694824219,66.1500015258789,110100,-0.3314768895567921
2025-02-04,65.95999908447266,67.7699966430664,65.95999908447266,67.45999908447266,129300,1.9803439582405158
2025-02-05,67.91000366210938,69.79000091552734,67.36000061035156,69.31999969482422,282400,2.757190387777042
2025-02-06,69.2699966430664,69.92900085449219,68.81999969482422,69.18000030517578,185600,-0.20196103615807148
2025-02-07,69.0999984741211,69.0999984741211,66.37999725341797,67.01000213623047,126600,-3.1367420632736898
2025-02-10,67.48999786376953,67.81999969482422,66.83999633789062,67.16999816894531,117000,0.2387644047370241
2025-02-11,66.55999755859375,67.2699966430664,66.30500030517578,66.68000030517578,170900,-0.7294891724384023
2025-02-12,65.44000244140625,66.27999877929688,65.32499694824219,65.5999984741211,176900,-1.6196788034070542
2025-02-13,66.1500015258789,66.95500183105469,65.88999938964844,66.54000091552734,104800,1.4329305842546214
2025-02-14,66.81999969482422,67.18000030517578,65.72000122070312,65.8499984741211,153400,-1.0369738982754284
2025-02-18,63.849998474121094,63.875,48.375,50.95000076293945,1006000,-22.627180040159466
2025-02-19,50.95000076293945,50.97999954223633,47.93600082397461,48.4900016784668,890300,-4.828261133731004
2025-02-20,48.150001525878906,50.380001068115234,48.119998931884766,50.0,585100,3.114040563549314
2025-02-21,50.47999954223633,50.80500030517578,48.209999084472656,48.5099983215332,522900,-2.9800033569335915
2025-02-24,48.560001373291016,50.459999084472656,48.12300109863281,49.83000183105469,472100,2.7210957641603306
2025-02-25,50.0,50.595001220703125,49.43000030517578,49.939998626708984,335500,0.2207441132096255
2025-02-26,50.0,51.189998626708984,49.959999084472656,50.310001373291016,271700,0.7408945870177597
2025-02-27,49.61000061035156,50.57400131225586,48.22999954223633,48.5,294900,-3.597696926822036
2025-02-28,48.529998779296875,49.72999954223633,48.43000030517578,49.56999969482422,469300,2.2061849377818854
2025-03-03,49.220001220703125,49.77000045776367,47.189998626708984,47.540000915527344,276100,-4.095216445016103
2025-03-04,46.90999984741211,47.529998779296875,46.099998474121094,46.099998474121094,268500,-3.029033263934844
2025-03-05,46.20000076293945,46.90999984741211,45.77000045776367,46.84000015258789,541800,1.6052097678098898
2025-03-06,46.45000076293945,46.459999084472656,45.84000015258789,45.91999816894531,242000,-1.964137448004999
2025-03-07,45.70000076293945,47.45000076293945,45.09000015258789,47.2400016784668,442100,2.8745722172397015
2025-03-10,46.630001068115234,47.36000061035156,45.790000915527344,46.15999984741211,294700,-2.2862019320100457
2025-03-11,46.220001220703125,46.470001220703125,44.40999984741211,44.7599983215332,294600,-3.0329322584635943
2025-03-12,45.41999816894531,45.654998779296875,43.56999969482422,43.75,523000,-2.2564753337966814
2025-03-13,43.75,43.75,42.310001373291016,43.470001220703125,530200,-0.6399972098214302
2025-03-14,43.86000061035156,44.04999923706055,41.7599983215332,43.290000915527344,211400,-0.41407936535795553
2025-03-17,43.150001525878906,44.46500015258789,43.10499954223633,43.79999923706055,286800,1.178097275923773
2025-03-18,43.459999084472656,45.33000183105469,43.18000030517578,44.5,383200,1.5981752856907727
2025-03-19,44.709999084472656,45.779998779296875,44.439998626708984,45.130001068115234,312100,1.415732737337616
2025-03-20,44.59000015258789,45.5,44.439998626708984,44.47999954223633,200800,-1.4402869720695377
2025-03-21,44.11000061035156,44.7599983215332,43.77000045776367,44.560001373291016,935900,0.17986023353870895
2025-03-24,45.02000045776367,46.41999816894531,44.95500183105469,45.630001068115234,432200,2.401255973626548
2025-03-25,45.470001220703125,45.97999954223633,45.04999923706055,45.650001525878906,313900,0.04383181524325597
2025-03-26,45.849998474121094,46.505001068115234,45.06999969482422,45.33000183105469,349200,-0.7009850692837549
2025-03-27,45.5099983215332,45.755001068115234,44.70000076293945,45.09000015258789,391700,-0.5294543762898729
2025-03-28,45.0,45.2599983215332,43.79999923706055,43.86000061035156,244000,-2.727876553723485
2025-03-31,43.20000076293945,44.290000915527344,43.20000076293945,43.709999084472656,402800,-0.34200073823871247
2025-04-01,43.849998474121094,44.560001373291016,43.540000915527344,43.95000076293945,412100,0.5490772900794916
2025-04-02,43.349998474121094,45.15999984741211,43.349998474121094,44.83000183105469,335100,2.002277708393785
2025-04-03,43.08000183105469,43.75,41.720001220703125,41.88999938964844,405300,-6.55811358760563
2025-04-04,40.43000030517578,41.060001373291016,39.29999923706055,40.29999923706055,404800,-3.7956557072206576
2025-04-07,38.689998626708984,41.72999954223633,38.630001068115234,39.22999954223633,467900,-2.655086141639995
2025-04-08,40.36000061035156,40.81999969482422,37.81999969482422,38.279998779296875,326500,-2.4216180831627354
2025-04-09,37.90999984741211,42.7599983215332,37.90999984741211,42.20000076293945,463700,10.24033988674693
2025-04-10,41.15999984741211,42.5,40.30500030517578,40.68000030517578,510500,-3.6018967542260194
2025-04-11,40.61000061035156,40.6349983215332,37.79999923706055,40.16999816894531,843400,-1.2536925575331925
2025-04-14,41.2599983215332,41.459999084472656,40.04999923706055,41.150001525878906,484900,2.439640033867896
2025-04-15,40.939998626708984,42.29999923706055,40.244998931884766,40.290000915527344,354100,-2.0899163510618934
2025-04-16,40.0,40.869998931884766,39.87799835205078,40.66999816894531,358100,0.9431552364932427
2025-04-17,40.72999954223633,42.02000045776367,40.72999954223633,41.93000030517578,300500,3.098112104643702
2025-04-21,41.5,42.029998779296875,41.06999969482422,41.68000030517578,337800,-0.5962318105901421
2025-04-22,42.22999954223633,43.09000015258789,41.939998626708984,42.9900016784668,286800,3.1429975136740618
2025-04-23,44.25,44.94300079345703,43.0,43.16999816894531,291700,0.41869384380293084
2025-04-24,43.41999816894531,45.49300003051758,43.400001525878906,44.79999923706055,400700,3.7757728451510264
2025-04-25,44.459999084472656,45.91299819946289,44.459999084472656,44.970001220703125,361300,0.3794687199502045
2025-04-28,44.9900016784668,46.06999969482422,44.529998779296875,45.20000076293945,373800,0.5114510473493983
2025-04-29,45.27000045776367,46.560001373291016,45.14500045776367,46.38999938964844,348300,2.6327402801388677
2025-04-30,45.77000045776367,50.439998626708984,45.599998474121094,48.20000076293945,613000,3.9017059648742025
2025-05-01,48.54999923706055,51.0099983215332,48.029998779296875,50.68000030517578,441900,5.145227184608636
